Date,Close,High,Low,Open,Volume,Adj Close,return,log_return,rolling_mean_7,rolling_std_7,rolling_skew_7,rolling_kurt_7,rolling_mean_14,rolling_std_14,rolling_skew_14,rolling_kurt_14,rolling_mean_30,rolling_std_30,rolling_skew_30,rolling_kurt_30,ATR,ATR_pct,BB_high_20,BB_low_20,BB_pct_20,BB_width_20,BB_high_50,BB_low_50,BB_pct_50,BB_width_50,RSI,RSI_14,RSI_30,Stoch_K,Stoch_D,Williams_R,MACD,MACD_signal,MACD_diff,MA_5,EMA_5,MA_10,EMA_10,MA_20,EMA_20,MA_50,EMA_50,MA_100,EMA_100,MA_200,EMA_200,MA_20_50_signal,MA_50_200_signal,PSAR,OBV,VWAP,vol_change,vol_rolling_mean_14,vol_rolling_std_14,vol_ratio,ADL,CMF,VPT,price_position,gap,gap_filled,intraday_return,overnight_return,higher_high,lower_low,higher_low,lower_high,resistance_20,support_20,near_resistance,near_support,volatility_regime,trend_strength
2024-07-18,0.42390599846839905,0.44866400957107544,0.42081400752067566,0.43669000267982483,338163499,0.42390599846839905,-0.029403682649086882,-0.0298446362167427,0.4335302880832127,0.010187482002397075,-0.7583974040104654,-0.2978019701544007,0.402244501880237,0.03543461239923527,-0.2724213244220968,-1.5240547415401788,0.3945854018131892,0.02650733886309986,0.4142874930603486,-0.4902857302344786,0.022272705912147257,5.254161534071244,0.4606557617033725,0.3391301443730588,0.6975965722923632,0.28668057958461074,0.4736063421085402,0.3481784200355486,0.6037537510091373,0.2958861694011671,54.81689844926402,54.81689844926402,50.186553745996456,76.67575377012692,84.08152883394251,-23.324246229873086,0.008774230627180302,0.0017981403170760375,0.006976090310104264,0.43535460233688356,0.42970495346303456,0.41946920454502107,0.42050624733070713,0.39989295303821565,0.40990876042367425,0.4108923810720444,0.41694389144675725,0.4402948209643364,0.44687335948633866,0.5176950652897357,0.4790540989415341,-1,-1,0.37056714560935733,-5419099600,0.556332463351978,-0.13072479987411578,386751032.0714286,138139358.27416587,0.874369997641131,3976838625.7380695,0.0966984779856765,-294580414.23654836,0.11102300610706792,-0.00013278897586741192,1,-0.029274781041412665,-0.00013278897586741192,False,True,False,True,0.4552229940891266,0.3209550082683563,False,False,high,1.0781377675842692
2024-07-19,0.43903398513793945,0.4427649974822998,0.41593098640441895,0.42389801144599915,340393258,0.43903398513793945,0.035687125740609504,0.03506509604457035,0.4367460012435913,0.006968974921262258,-0.9619226922188038,1.3579797608993687,0.4086122874702726,0.03324410692374259,-0.5368853554268077,-1.2114634635322192,0.39642683466275536,0.027626800199011127,0.3074374334460858,-0.7681265445192029,0.022598513423985372,5.147326673784759,0.4652359949550837,0.340056811074236,0.7906839699315762,0.28512413188586716,0.4731466610361841,0.34833622027141786,0.7266841164150861,0.28428423536631725,58.7188261299769,58.7188261299769,52.309867067752045,86.71725497809818,83.21107212070858,-13.282745021901823,0.009860065538560225,0.0034105253613728754,0.00644954017718735,0.43669179677963255,0.4328146306880029,0.4258398026227951,0.4238749269320221,0.40264640301465987,0.41268259135392954,0.41074144065380097,0.41781044863054123,0.4388226106762886,0.44671528685865636,0.5167746852338314,0.4785942792556186,-1,-1,0.38072584742692966,-5078706342,0.5559453114866388,0.006593730567000078,355868239.28571427,82215399.01801552,0.9565148569684806,4222575036.213556,0.15875541491687548,-282432757.23704666,0.8609595735228788,-1.8841494172670342e-05,1,0.03570664000123175,-1.8841494172670342e-05,False,True,False,True,0.4552229940891266,0.3209550082683563,False,False,high,1.6101759191230214
2024-07-20,0.43763700127601624,0.4416719973087311,0.42881301045417786,0.43903300166130066,250105075,0.43763700127601624,-0.0031819492549860495,-0.0031870224200777437,0.4362062854426248,0.006687735508716791,-0.827491612291148,1.8139764702841987,0.4133562871388027,0.03222095233558055,-0.9031516998047602,-0.485004290691245,0.3982066015402476,0.028520284210846472,0.1929259221770909,-0.9758136180726887,0.021902832954740218,5.004794587952624,0.4691044304329715,0.3407328751128354,0.754872260615048,0.2933288431870334,0.4725470626530957,0.348542858344524,0.7184767922044856,0.28334945159347413,58.218835768636694,58.218835768636694,52.09772841999934,85.57105878452099,82.98802251091536,-14.428941215479016,0.010486985169162466,0.004825817322930794,0.005661167846231672,0.4351027965545654,0.4344220875506741,0.4307200014591217,0.42637712226729374,0.40491865277290345,0.41505920182664324,0.41054496049880984,0.4185882010870043,0.43733707070350647,0.4465322991396186,0.5159345352649689,0.4781244151605124,-1,-1,0.3896655050263933,-5328811417,0.5556590955250454,-0.2652466841749257,353128425.28571427,85218746.15679206,0.708255289269453,4315720158.3336735,0.14786682919422764,-283228578.89411116,0.686211979345317,-2.240092275510171e-06,1,-0.0031797162855684174,-2.240092275510171e-06,False,False,True,True,0.4552229940891266,0.3209550082683563,False,False,high,1.4937952807621566
2024-07-21,0.44607698917388916,0.4484730064868927,0.41895800828933716,0.43763700127601624,333865949,0.44607698917388916,0.019285361779887156,0.019101756037296302,0.4381675677640097,0.0073481626311388,-1.176552657946681,2.3324815402440535,0.42046050088746206,0.026899433780907745,-0.9676100282658213,-0.5815259934573428,0.40054076810677847,0.029493476205558044,0.0931520529595728,-1.0716603589943412,0.022446559043512743,5.031992142226968,0.4737042479694973,0.34045005510438575,0.7926724990666957,0.2987246508991446,0.47228010571584933,0.3486538942994094,0.7880456236445368,0.27714097435375246,60.4120564276241,60.4120564276241,53.28184790496022,92.49589325545149,88.26140233935689,-7.5041067445485075,0.011531927103291817,0.006167039279002999,0.005364887824288818,0.436680394411087,0.4383070547584125,0.4357459992170334,0.42995891625031113,0.4070771515369415,0.41801327681653017,0.41046700000762937,0.4196665132582159,0.4367620903253555,0.4465231248750442,0.5153784900903702,0.4777573240076757,-1,-1,0.3975324037139213,-4994945468,0.5553063450605784,0.33490273637989953,358762504.71428573,80719988.63337031,0.9306043541698622,4595379863.533691,0.16902521700197493,-276789853.2816608,0.9188203469650904,0.0,0,0.01928536177988719,0.0,True,True,False,False,0.4552229940891266,0.3209550082683563,False,False,high,1.7374528345902063
2024-07-22,0.42654699087142944,0.44940099120140076,0.42534399032592773,0.446056991815567,546207226,0.42654699087142944,-0.043781676204881714,-0.04476901983306462,0.43544828040259226,0.007662411112798049,-0.4994140769707818,-0.38614919283181665,0.4245705008506775,0.022463006023782518,-1.229334240909236,0.39873325239092294,0.40193193455537163,0.029709488844291414,-0.029227040617927587,-1.1251693108725176,0.022561590602938476,5.289356409910539,0.47453311138407916,0.3404983902667311,0.6419873886958168,0.31423201660271244,0.4711996639778573,0.3489364551494163,0.6347824211853935,0.2866347939265941,53.42361787366931,53.42361787366931,50.30514518582673,68.64125590497933,82.23606931498394,-31.358744095020672,0.010661247248601013,0.007065880872922602,0.003595366375678411,0.4346401929855347,0.4343870334627515,0.4367482990026474,0.4293385661814235,0.40751575082540514,0.41882601148952925,0.4100680595636368,0.4199364129799771,0.43654848009347913,0.4461207557480842,0.5146583899855613,0.4771716101280981,-1,-1,0.4044552745589459,-5541152694,0.5546318001191638,0.6360075881832441,361624206.9285714,86826113.27652901,1.5104277189825617,4103800194.329842,0.0712723369511431,-300703721.1911594,0.05000625604699592,-4.482938776819131e-05,1,-0.04373880760107993,-4.482938776819131e-05,True,False,True,False,0.4552229940891266,0.3209550082683563,False,False,high,0.8435238623444229
2024-07-23,0.41009700298309326,0.429298996925354,0.4046249985694885,0.42654699087142944,348574391,0.41009700298309326,-0.038565476349344485,-0.03932881439932872,0.43143513798713684,0.01207417218367934,-0.8341777694714827,0.3674556789343555,0.4270540007523128,0.0180978880841143,-1.0723444032130227,0.1862139535531872,0.40292506814002993,0.029458460525880848,-0.12297648043031864,-1.0502248197968143,0.02271247687100469,5.538318179794413,0.474709258026421,0.3406581426197887,0.5180028540058609,0.3268766034170669,0.4687704484142389,0.34948811128958795,0.5081128786919101,0.29086371335800404,48.350176399366475,48.350176399366475,47.97000692029165,45.440705772051686,68.85928497749416,-54.559294227948314,0.008545345226071754,0.0073617737435524334,0.001183571482519321,0.4318783938884735,0.4262903566361988,0.43361649811267855,0.42584010014536344,0.40768370032310486,0.4179946773450375,0.40912927985191344,0.41955044787358375,0.4359603402018547,0.4453953945768132,0.5140026649832725,0.47640558914963094,-1,-1,0.4552229940891266,-5889727085,0.5541501928696445,-0.3618275731123337,367037718.71428573,83145705.71851923,0.9496963751328833,3909833952.241237,0.07051960556758434,-314146658.6232571,0.2217720993040407,0.0,0,-0.03856547634934451,0.0,False,True,False,True,0.4552229940891266,0.3209550082683563,False,False,high,0.10625449059099693
2024-07-24,0.4068470001220703,0.4208729863166809,0.40468600392341614,0.41008898615837097,335809825,0.4068470001220703,-0.007924961258877872,-0.007956530665858998,0.4271635668618338,0.014851148140469318,-0.2710168858701894,-1.417144312539842,0.4283405712672642,0.015646071863121343,-0.8333720831669817,-0.3391955684018406,0.4038944681485494,0.029078008293825862,-0.21104138475277678,-0.9278156489531912,0.022246370122594696,5.467994139300498,0.4736903517860136,0.346075847802762,0.4762088197066067,0.3136670638961628,0.46577229295899375,0.3503007468111326,0.48969858980263686,0.2838205667320027,47.39257988954595,47.39257988954595,47.519179271979134,30.479274139839863,48.18707860562362,-69.52072586016014,0.006530944892144452,0.007195607973270838,-0.0006646630811263854,0.4254409968852997,0.419809237798156,0.4310663968324661,0.4223868092320374,0.4098830997943878,0.41693299379881243,0.4080365198850632,0.41905214210133557,0.435420860350132,0.44461945703559497,0.5134213849902153,0.475612366208348,1,-1,0.4542110341787338,-6225536910,0.5536788480004391,-0.036619345337965514,373083703.5,76915982.55362682,0.9000924507012138,3663686763.2613606,0.11631930241626501,-316807938.4767327,0.13350210348985997,-1.9548605973647027e-05,1,-0.007905567195722362,-1.9548605973647027e-05,False,False,True,True,0.4552229940891266,0.3209550082683563,False,False,high,0.13647618265749592
2024-07-25,0.3946709930896759,0.4078739881515503,0.38282498717308044,0.4068470001220703,359539415,0.3946709930896759,-0.02992772965940793,-0.030384704754340866,0.4229871375220163,0.019349406842023135,-0.30336955074567085,-1.6209644693951553,0.42825871280261446,0.015831223023041786,-0.8715642045492461,-0.20112226510918998,0.4039882014195124,0.029042384439051442,-0.2207470173794091,-0.9135962526656449,0.022446558040871496,5.687410129928464,0.4702398197875576,0.35400498042244155,0.3498607894961215,0.2945107226025742,0.46251627970988496,0.3508965999955441,0.39217450906650175,0.2828170341086581,43.885756376294395,43.885756376294395,45.84917830726061,16.36233706037277,30.760772324088105,-83.63766293962723,0.003906978885575729,0.006537882155731816,-0.002630903270156087,0.4168477952480316,0.41142982289532926,0.4259752959012985,0.41734756993342625,0.41212240010499956,0.4148128032529522,0.40670643985271454,0.4180957764040092,0.43478152036666873,0.4436143770101168,0.5129238699376583,0.47469067739385945,1,-1,0.4532193134665489,-6585076325,0.5531359565682605,0.07066377524838652,376387363.71428573,75122480.81567094,0.9552377408528652,3644209296.5203004,0.0786756789321936,-327568136.89075434,0.47291330807074317,0.0,0,-0.02992772965940789,0.0,False,True,False,True,0.4552229940891266,0.3333429992198944,False,False,high,0.7774647223662317
2024-07-26,0.41774699091911316,0.41957199573516846,0.3945859968662262,0.3946720063686371,265380415,0.41774699091911316,0.05846894814535819,0.05682347544718534,0.41994613834789823,0.018035249545455614,0.17129750811329605,-0.9315213651082133,0.42834606979574474,0.015764724258532464,-0.8916263016039345,-0.12604231173042904,0.4050881008307139,0.028913214725249638,-0.3311910548086083,-0.828954877948481,0.02262794667144798,5.416662995384531,0.4694735136920064,0.3594238850182444,0.5299709467786158,0.26343607749665515,0.45984898214525827,0.3519496976833856,0.6098028690725723,0.2582885976616522,51.24838431998126,51.24838431998126,49.339730548864566,48.23613968617784,31.69258362879682,-51.76386031382216,0.003647461426531662,0.005959798009891786,-0.002312336583360124,0.4111817955970764,0.4135355455699239,0.4239310950040817,0.4174201919308239,0.4144486993551254,0.4150922496976028,0.4058993399143219,0.4180820952128707,0.43451604038476943,0.44309403134399233,0.512307924926281,0.4740431833867653,1,-1,0.4504035404148102,-6319695910,0.5527956213015747,-0.26188783780493163,370047753.78571427,80683968.6577893,0.7171518061792517,3870822357.2110224,0.07594574640071666,-312051623.16732574,0.9269589010378213,2.5674016558683514e-06,1,0.05846623063740491,2.5674016558683514e-06,True,False,True,False,0.4552229940891266,0.3333429992198944,False,False,high,0.14576185863782107
2024-07-27,0.41819798946380615,0.4286850094795227,0.4141010046005249,0.41774600744247437,430162296,0.41819798946380615,0.001079597350780892,0.0010790150046561882,0.41716913666043964,0.016267188764378843,0.6581544195772618,1.1052415437287793,0.4266877110515322,0.01550317346501963,-0.6405210070064862,-0.3914370060678512,0.4060046672821045,0.028877221160863498,-0.42646232379350657,-0.762509114564724,0.02205337940055868,5.2734302785229765,0.46340504829577434,0.3726503496915914,0.5018763818594781,0.2170137133383744,0.45788224334025507,0.3526586366245734,0.6228578822271571,0.2516119382845298,51.38264548123198,51.38264548123198,49.40566750117632,48.859083001752786,37.8191865827678,-51.140916998247214,0.0034385463618825662,0.005455547680289942,-0.002017001318407376,0.40951199531555177,0.41508969353455133,0.4220760941505432,0.4175616096640934,0.41802769899368286,0.41538803443748473,0.40527043998241424,0.41808664114822125,0.43411658018827437,0.4425933822996479,0.5118412798643113,0.4734090808554877,1,-1,0.44770039828514097,-5889533614,0.5522494126360438,0.6209270604991706,374652498.5714286,82241064.14853631,1.1481634251479262,3682345171.726073,0.08122583970259337,-311587221.0921583,0.2809231687231025,-2.354239911172388e-06,1,0.0010819541378717479,-2.354239911172388e-06,True,False,True,False,0.4552229940891266,0.3333429992198944,False,False,high,0.007721740375036446
